ROUTEID,ROUTENAME,ROADTYPE,BLOCKKEY,TOTALTRAVELLANES,TOTALTRAVELLANEWIDTH,TOTALTRAVELLANESINBOUND,TOTALTRAVELLANESOUTBOUND,SUMMARYDIRECTION,FHWAFUNCTIONALCLASS,NHSCODE,OWNERSHIP,SPEEDLIMITS_IB,SPEEDLIMITS_OB,STREETNAME,STREETTYPE,BLOCKID,DCFUNCTIONALCLASS,NHSTYPE,WARD_ID,ANC_ID,SMD_ID,BLOCK_NAME,ROAD,START,END,MIDPOINT,ADDRESS,MAR_ID,SURFACE_TYPE,OBJECTID,SHAPE,DC_MAINTENANCE_OPERATIONS,MAINTENANCE_OPERATIONS,SHAPELEN
11034382,F ST NW,1,f456c9d656d5052cc078c1598a077dcf,2,20,2,0,IB,5,,1,,,F,ST,11034382-11002002_11034382-11002102_11034382,17,,2,2A,2A01,2000 - 2099 BLOCK OF F STREET NW,F STREET NW,2000,2099,2050,"2050 F STREET NW WASHINGTON, DC",808728,6,2782117,,1,1,0
11040042,GEORGIA AVE NW,1,7c5f3ec8482740d6c155b93d0d17bd4d,5,52,2,3,BD,3,1,1,,30,GEORGIA,AVE,11040042-11040042_11061362-11040042_11061362*1,14,NHS Non-Interstate,4,4B,4B05,5832 - 5915 BLOCK OF GEORGIA AVENUE NW,GEORGIA AVENUE NW,5832,5915,5874,"5874 GEORGIA AVENUE NW WASHINGTON, DC",812350,6,2782118,,1,1,0
11063762,NEBRASKA AVE NW,1,67b6bbd7e208f0a20d2e7eeeca008592,2,20,1,1,BD,3,1,1,,30,NEBRASKA,AVE,11063762-11049982_11063762-11063762_11064022,14,NHS Non-Interstate,3,3F,3F06,5300 - 5309 BLOCK OF NEBRASKA AVENUE NW,NEBRASKA AVENUE NW,5300,5309,5305,"5305 NEBRASKA AVENUE NW WASHINGTON, DC",811886,4,2782119,,1,1,0
11057852,M ST NW,1,2719f6a1508a7ca8661d0b032d7aed56,4,40,2,2,BD,3,1,1,,20,M,ST,11057852-11057852_11071952*1-11057852_11071952,14,NHS Non-Interstate,2,2E,2E05,3272 - 3277 BLOCK OF M STREET NW,M STREET NW,3272,3277,3275,"3275 M STREET NW WASHINGTON, DC",811316,7,2782120,,1,1,0
11031982,EASTERN AVE NW,1,3b79fff88f13171f9fe91f534a79feb6,2,24,1,1,BD,4,,1,,20,EASTERN,AVE,11031982-11031982_12031982_15065322-11031982_11093342,16,,4,4B,4B07,6600 - 6699 BLOCK OF EASTERN AVENUE NW,EASTERN AVENUE NW,6600,6699,6650,"6650 EASTERN AVENUE NW WASHINGTON, DC",808810,6,2782121,,1,1,0
11035552,FESSENDEN ST NW,1,98e59bdf742c5df6acc24e045f63d1c8,2,16,1,1,BD,7,,1,,20,FESSENDEN,ST,11035552-11003402_11035552_58012002-11003602_11035552,19,,3,3F,3F06,3400 - 3599 BLOCK OF FESSENDEN STREET NW,FESSENDEN STREET NW,3400,3599,3500,"3500 FESSENDEN STREET NW WASHINGTON, DC",812046,0,2782122,,1,1,0
11028532,DELAFIELD PL NW,1,b4e8d3ed443991980fa9c9893854204d,2,16,1,1,BD,7,,1,,20,DELAFIELD,PL,11028532-11000802_11028532-11000902_11028532,19,,4,4D,4D04,800 - 899 BLOCK OF DELAFIELD PLACE NW,DELAFIELD PLACE NW,800,899,850,"850 DELAFIELD PLACE NW WASHINGTON, DC",811731,0,2782123,,1,1,0
11002202,22ND ST NW,1,badec7d487de46499c237688cfdd76d8,2,20,0,2,OB,7,,1,,20,22ND,ST,11002202-11002202_11036722-11002202_11074162,19,,2,2D,2D02,1605 - 1699 BLOCK OF 22ND STREET NW,22ND STREET NW,1605,1699,1652,"1652 22ND STREET NW WASHINGTON, DC",812364,6,2782124,,1,1,0
11063762,NEBRASKA AVE NW,1,3fb30c42e478c5cc74d5c8f9940ef6fc,2,20,1,1,BD,5,,1,,25,NEBRASKA,AVE,11063762-11063762_11076242-11063762_11082742,17,,4,3/4G,3/4G02,6100 - 6199 BLOCK OF NEBRASKA AVENUE NW,NEBRASKA AVENUE NW,6100,6199,6150,"6150 NEBRASKA AVENUE NW WASHINGTON, DC",800685,7,2782125,,1,1,0
11064222,NEW HAMPSHIRE AVE NW,1,f4dd555118f53ed422eaf52005cba4be,2,20,1,1,BD,4,,1,,20,NEW HAMPSHIRE,AVE,11064222-11064222_11077672-11064222_11084172,16,,2,2B,2B01,1800 - 1809 BLOCK OF NEW HAMPSHIRE AVENUE NW,NEW HAMPSHIRE AVENUE NW,1800,1809,1805,"1805 NEW HAMPSHIRE AVENUE NW WASHINGTON, DC",813547,7,2782126,,1,1,0
11001802,18TH ST NW,1,05ec511ba09d2a39cc9917fdb1a8f5e8,2,16,1,1,BD,7,,1,,20,18TH,ST,11001802-11001802_11079562*1-11001802_11084892,19,,4,4E,4E06,4000 - 4099 BLOCK OF 18TH STREET NW,18TH STREET NW,4000,4099,4050,"4050 18TH STREET NW WASHINGTON, DC",807553,0,2782127,,1,1,0
11028212,DECATUR ST NW,1,dde19894a0e0065d942100da327a309d,2,16,1,1,BD,7,,1,,20,DECATUR,ST,11028212-11028212_11040042-11001302_11028212,19,,4,4E,4E04,1200 - 1299 BLOCK OF DECATUR STREET NW,DECATUR STREET NW,1200,1299,1250,"1250 DECATUR STREET NW WASHINGTON, DC",807878,0,2782128,,1,1,0
11005002,50TH ST NW,1,ac07b16ecabb9edd2c8572a92aae904c,2,18,1,1,BD,7,,1,,20,50TH,ST,11005002-11005002_11005032-11005002_11095222,19,,3,3D,3D03,4308 - 4399 BLOCK OF 50TH STREET NW,50TH STREET NW,4308,4399,4354,"4354 50TH STREET NW WASHINGTON, DC",800942,0,2782129,,1,1,0
11001902,19TH ST NW,1,a594ca11ef4ed7a0c0cac02c50ce764f,2,20,2,0,IB,4,,1,,,19TH,ST,11001902-11001902_11047772-11001902_11050892,16,,2,2C,2C02,900 - 999 BLOCK OF 19TH STREET NW,19TH STREET NW,900,999,950,"950 19TH STREET NW WASHINGTON, DC",805431,6,2782130,,1,1,0
11049202,JACKSON PL NW,1,6e3f5b340e6b6653c6bef78de92b9b98,1,16,0,0,BD,7,,1,,20,JACKSON,PL,11049202-11049202_11069812_11092532-11025152_11042442_11049202,19,,2,2A,2A07,700 - 799 BLOCK OF JACKSON PLACE NW,JACKSON PLACE NW,700,799,750,"750 JACKSON PLACE NW WASHINGTON, DC",803819,0,2782131,,1,1,0
11036722,FLORIDA AVE NW,1,428f9da4401706ab3fcf7785f2e51daa,2,32,1,1,BD,4,,1,,20,FLORIDA,AVE,11036722-11001802_11036722-11001902_11036722,16,,1,1C,1C01,1800 - 1899 BLOCK OF FLORIDA AVENUE NW,FLORIDA AVENUE NW,1800,1899,1850,"1850 FLORIDA AVENUE NW WASHINGTON, DC",806427,7,2782132,,1,1,0
11016382,BLAIR RD NW,1,23efc668315400815adf5884a9bf01b5,4,45,2,2,BD,4,,1,,20,BLAIR,RD,11016382-11016382_11064872-11016382_11066752,16,,4,4B,4B06,5800 - 5899 BLOCK OF BLAIR ROAD NW,BLAIR ROAD NW,5800,5899,5850,"5850 BLAIR ROAD NW WASHINGTON, DC",811578,6,2782133,,1,1,0
11001002,10TH ST NW,1,dc848dfe8bd0c039a737d26d512149bb,2,24,2,0,IB,5,,1,,,10TH,ST,11001002-11001002_11034382-11001002_11038612,17,,2,2C,2C01,600 - 699 BLOCK OF 10TH STREET NW,10TH STREET NW,600,699,650,"650 10TH STREET NW WASHINGTON, DC",803800,6,2782134,,1,1,0
11004302,43RD ST NW,1,fa5b274b8cd18416c331b1f7caabbe04,2,16,1,1,BD,7,,1,,20,43RD,ST,11004302-11004302_11062852-11004302_11019692,19,,3,3E,3E01,4510 - 4532 BLOCK OF 43RD STREET NW,43RD STREET NW,4510,4532,4521,"4521 43RD STREET NW WASHINGTON, DC",812209,0,2782135,,1,1,0
11000302,3RD ST NW,1,e9f0726a2ee75c97b56333836873ce57,2,16,1,1,BD,7,,1,,20,3RD,ST,11000302-11000302_11064222-11000302_11028212,19,,4,4D,4D05,4700 - 4799 BLOCK OF 3RD STREET NW,3RD STREET NW,4700,4799,4750,"4750 3RD STREET NW WASHINGTON, DC",811952,0,2782136,,1,1,0
11036202,FLAGLER PL NW,1,8d665c394d7bae918f527efd34b0985d,1,8,1,0,IB,7,,1,,,FLAGLER,PL,11036202-11036202_11088462-11036202_11090152,19,,5,5E,5E04,2100 - 2199 BLOCK OF FLAGLER PLACE NW,FLAGLER PLACE NW,2100,2199,2150,"2150 FLAGLER PLACE NW WASHINGTON, DC",810264,0,2782137,,1,1,0
11000902,9TH ST NW,1,b5f9db67893114544cb2e158788e93e4,2,16,1,1,BD,7,,1,,20,9TH,ST,11000902-11000902_11028212-11000902_11028532,19,,4,4D,4D04,4800 - 4816 BLOCK OF 9TH STREET NW,9TH STREET NW,4800,4816,4808,"4808 9TH STREET NW WASHINGTON, DC",807362,0,2782138,,1,1,0
11064222,NEW HAMPSHIRE AVE NW,1,a2d503cc4e2a5285c69ac75c007f86c3,2,20,1,1,BD,4,,1,,20,NEW HAMPSHIRE,AVE,11064222-11001702_11064222_11084172-11064222_11084562,16,,2,2B,2B08,1821 - 1899 BLOCK OF NEW HAMPSHIRE AVENUE NW,NEW HAMPSHIRE AVENUE NW,1821,1899,1860,"1860 NEW HAMPSHIRE AVENUE NW WASHINGTON, DC",807940,7,2782139,,1,1,0
11037852B,FOXHALL CRES NW,1,a3f2f3bff8569e259ec921f1f069843c,2,28,1,1,BD,7,,5,,20,FOXHALL,CRES,11037852B-00001-11037852A_11037852B,19,,3,3D,3D07,4517 - 4521 BLOCK OF FOXHALL CRESCENT NW,FOXHALL CRESCENT NW,4517,4521,4519,"4519 FOXHALL CRESCENT NW WASHINGTON, DC",815650,0,2782140,,5,26,0
11040172,GERANIUM ST NW,1,10ae49722e3de0360bdc0a6bf4c0474e,2,16,1,1,BD,7,,1,,25,GERANIUM,ST,11040172-11040042_11040172-11001202_11040172,19,,4,4A,4A02,1100 - 1199 BLOCK OF GERANIUM STREET NW,GERANIUM STREET NW,1100,1199,1150,"1150 GERANIUM STREET NW WASHINGTON, DC",808097,0,2782141,,1,1,0
11001502,15TH ST NW,1,2680edaa834ed92832e6dee711dd7c56,1,11,0,1,OB,4,,1,,30,15TH,ST,11001502-11001502_11036722_11064222_11090152-11001502_11015012,16,,1,1B,1B05,2200 - 2320 BLOCK OF 15TH STREET NW,15TH STREET NW,2200,2320,2260,"2260 15TH STREET NW WASHINGTON, DC",801252,7,2782142,,1,1,0
11020992,CATHEDRAL AVE NW,1,2a3d7f39a6e9a1a2b1a4857bd82aba42,2,20,1,1,BD,5,,1,,20,CATHEDRAL,AVE,11020992-11014822_11020992-11003902_11020992,17,,3,3A,3A05,3822 - 3899 BLOCK OF CATHEDRAL AVENUE NW,CATHEDRAL AVENUE NW,3822,3899,3861,"3861 CATHEDRAL AVENUE NW WASHINGTON, DC",813657,4,2782143,,1,1,0
11000202,2ND ST NW,1,4fc1e6b69b872487d9bac1198a9cbe01,2,16,1,1,BD,7,,1,,20,2ND,ST,11000202-11000202_11039062-11000202_11042902,19,,4,4D,4D08,5100 - 5199 BLOCK OF 2ND STREET NW,2ND STREET NW,5100,5199,5150,"5150 2ND STREET NW WASHINGTON, DC",801444,0,2782144,,1,1,0
11038872,GALENA PL NW,1,91b9472456b807c808c71137e69a2618,2,16,1,1,BD,7,,1,,20,GALENA,PL,11038872-11038872_11080212-11029962_11038872_47049392,19,,3,3D,3D04,5400 - 5415 BLOCK OF GALENA PLACE NW,GALENA PLACE NW,5400,5415,5408,"5408 GALENA PLACE NW WASHINGTON, DC",805844,0,2782145,,1,1,0
11040042,GEORGIA AVE NW,1,dfc39fa3496f0b98bcdb166cb50356ce,4,44,2,2,BD,3,1,1,,30,GEORGIA,AVE,11040042-11040042_11064542-11040042_11067992,14,NHS Non-Interstate,1,1E,1E02,3528 - 3598 BLOCK OF GEORGIA AVENUE NW,GEORGIA AVENUE NW,3528,3598,3563,"3563 GEORGIA AVENUE NW WASHINGTON, DC",809553,7,2782146,,1,1,0
11010852,ARGYLE TER NW,1,0cdd16b6c579d8ffae45b275c8cab37c,2,16,1,1,BD,7,,1,,20,ARGYLE,TER,11010852-11009882_11010852-11001702_11010852_11026522,19,,4,4E,4E06,4500 - 4699 BLOCK OF ARGYLE TERRACE NW,ARGYLE TERRACE NW,4500,4699,4600,"4600 ARGYLE TERRACE NW WASHINGTON, DC",804058,0,2782147,,1,1,0
11014432,BEECHER ST NW,1,b3faa489e1693e9abc7c123b2c0e8d44,1,8,0,1,OB,7,,1,,20,BEECHER,ST,11014432-11014432_11066562-11014432_11047122,19,,3,3B,3B02,3818 - 3843 BLOCK OF BEECHER STREET NW,BEECHER STREET NW,3818,3843,3831,"3831 BEECHER STREET NW WASHINGTON, DC",802911,0,2782148,,1,1,0
11067992,OTIS PL NW,1,8852d06e63e934bab00fa9669c674a32,1,8,0,1,OB,7,,1,,20,OTIS,PL,11067992-11001002_11067992-11001102_11067992,19,,1,1A,1A07,1000 - 1099 BLOCK OF OTIS PLACE NW,OTIS PLACE NW,1000,1099,1050,"1050 OTIS PLACE NW WASHINGTON, DC",804093,0,2782149,,1,1,0
11000502,5TH ST NW,1,c94a6cf0e88f7351199f09c3d15185c8,2,26,1,1,BD,5,,1,,20,5TH,ST,11000502-11000502_11031332-11000502_11034382,17,,2,2C,2C03,500 - 599 BLOCK OF 5TH STREET NW,5TH STREET NW,500,599,550,"550 5TH STREET NW WASHINGTON, DC",805251,4,2782150,,1,1,0
11022942,CHEVY CHASE PKWY NW,1,fdaaff95cd7fddb76e0ec36a3d9e2bee,2,16,1,1,BD,7,,1,,20,CHEVY CHASE,PKWY,11022942-11022942_11056292-11022942_11062142,19,,3,3/4G,3/4G05,5500 - 5511 BLOCK OF CHEVY CHASE PARKWAY NW,CHEVY CHASE PARKWAY NW,5500,5511,5506,"5506 CHEVY CHASE PARKWAY NW WASHINGTON, DC",804264,0,2782151,,1,1,0
11059602,MASSACHUSETTS AVE NW,1,d571afb6e70c980c4909a9fa2852e1e8,6,54,3,3,BD,3,1,1,,20,MASSACHUSETTS,AVE,11059602-11001102_11059602-11053492_11059602*1,14,NHS Non-Interstate,2,2C,2C04,1100 - 1105 BLOCK OF MASSACHUSETTS AVENUE NW,MASSACHUSETTS AVENUE NW,1100,1105,1103,"1103 MASSACHUSETTS AVENUE NW WASHINGTON, DC",807492,7,2782152,,1,1,0
11051022,KALMIA RD NW,1,7f8abba720fdeafc2375631f4c70d248,2,16,1,1,BD,5,,1,,25,KALMIA,RD,11051022-11001202_11051022-11001302_11051022,17,,4,4A,4A01,1200 - 1299 BLOCK OF KALMIA ROAD NW,KALMIA ROAD NW,1200,1299,1250,"1250 KALMIA ROAD NW WASHINGTON, DC",807688,7,2782153,,1,1,0
11040042,GEORGIA AVE NW,1,43388be825f466c8c14f839fb062ac00,4,44,2,2,BD,3,1,1,,30,GEORGIA,AVE,11040042-11040042_11073252-11040042_11064222_11076702,14,NHS Non-Interstate,1,1E,1E01,3650 - 3699 BLOCK OF GEORGIA AVENUE NW,GEORGIA AVENUE NW,3650,3699,3675,"3675 GEORGIA AVENUE NW WASHINGTON, DC",804864,7,2782154,,1,1,0
11000502,5TH ST NW,1,ad771d3e5eae529d4d8bdf83cba7d8b5,2,24,1,1,BD,5,,1,,25,5TH,ST,11000502-11000502_11074102-11000502_11076242,17,,4,4B,4B03,6116 - 6199 BLOCK OF 5TH STREET NW,5TH STREET NW,6116,6199,6158,"6158 5TH STREET NW WASHINGTON, DC",800438,7,2782155,,1,1,0
11051352,KANSAS AVE NW,1,78fc177a39c1dc75ebf44bb7839f7e11,2,22,1,1,BD,4,,1,,20,KANSAS,AVE,11051352-11028212_11051352-11028532_11051352,16,,4,4D,4D06,4800 - 4819 BLOCK OF KANSAS AVENUE NW,KANSAS AVENUE NW,4800,4819,4810,"4810 KANSAS AVENUE NW WASHINGTON, DC",802619,7,2782156,,1,1,0
11000302,3RD ST NW,1,9629b2cd4d16d23aa646651da6b23dec,2,16,1,1,BD,7,,1,,20,3RD,ST,11000302-11000302_11084892-11000302_11088012,19,,4,4C,4C06,4100 - 4199 BLOCK OF 3RD STREET NW,3RD STREET NW,4100,4199,4150,"4150 3RD STREET NW WASHINGTON, DC",809206,0,2782157,,1,1,0
11047772,I ST NW,1,e89754121094e1f3ca2a08ec63a818b9,2,21,1,1,BD,3,1,1,,20,I,ST,11047772-11002202_11047772-11002302_11047772,14,NHS Non-Interstate,2,2A,2A08,2200 - 2299 BLOCK OF I STREET NW,I STREET NW,2200,2299,2250,"2250 I STREET NW WASHINGTON, DC",800361,7,2782158,,1,1,0
11001702,17TH ST NW,1,7749bfe71a121d8aaa8c6c5a743463f0,2,16,1,1,BD,7,,1,,20,17TH,ST,11001702-11001702_11033862-11001702_11038352,19,,1,1C,1C07,2500 - 2589 BLOCK OF 17TH STREET NW,17TH STREET NW,2500,2589,2545,"2545 17TH STREET NW WASHINGTON, DC",810182,0,2782159,,1,1,0
11040042,GEORGIA AVE NW,1,80afae42241c3042ceb14896e1fa3d40,4,44,2,2,BD,3,1,1,,30,GEORGIA,AVE,11040042-11040042_11067992-11040042_11067992*1,14,NHS Non-Interstate,1,1E,1E01,3553 - 3610 BLOCK OF GEORGIA AVENUE NW,GEORGIA AVENUE NW,3553,3610,3582,"3582 GEORGIA AVENUE NW WASHINGTON, DC",805297,6,2782160,,1,1,0
11040042,GEORGIA AVE NW,1,a8ef905f09262605a7f356683424b197,4,40,2,2,BD,3,1,1,,30,GEORGIA,AVE,11040042-11011572_11040042-11019632_11040042_11058482,14,NHS Non-Interstate,4,4A,4A03,6800 - 6899 BLOCK OF GEORGIA AVENUE NW,GEORGIA AVENUE NW,6800,6899,6850,"6850 GEORGIA AVENUE NW WASHINGTON, DC",808050,7,2782161,,1,1,0
11000902,9TH ST NW,1,c15e64565eb1723de66539c78f80b7af,3,33,3,0,IB,4,,1,,,9TH,ST,11000902-11000902_11047772-11000902_11050892_11064672,16,,2,2C,2C04,900 - 999 BLOCK OF 9TH STREET NW,9TH STREET NW,900,999,950,"950 9TH STREET NW WASHINGTON, DC",814670,7,2782162,,1,1,0
11036722,FLORIDA AVE NW,1,63c05e74b7f01114ea525c4b3eea91cc,2,20,1,1,BD,4,,1,,20,FLORIDA,AVE,11036722-11036722_11078972-11036722_11087232,16,,1,1B,1B07,1731 - 1785 BLOCK OF FLORIDA AVENUE NW,FLORIDA AVENUE NW,1731,1785,1758,"1758 FLORIDA AVENUE NW WASHINGTON, DC",802386,7,2782163,,1,1,0
11001302,13TH ST NW,1,3c94c4567539be3cc91386edeb5ae696,2,20,1,1,BD,4,,1,,25,13TH,ST,11001302-11001302_11088012-11001302_11009882,16,,4,4C,4C01,4200 - 4499 BLOCK OF 13TH STREET NW,13TH STREET NW,4200,4499,4350,"4350 13TH STREET NW WASHINGTON, DC",811519,7,2782164,,1,1,0
11047842,IDAHO AVE NW,1,b799344004a5989f77a9b6ff1b4fef63,1,12,0,1,OB,7,,1,,25,IDAHO,AVE,11047842-11003902_11047842_11059602-11047842_11094252,19,,3,3A,3A02,3100 - 3199 BLOCK OF IDAHO AVENUE NW,IDAHO AVENUE NW,3100,3199,3150,"3150 IDAHO AVENUE NW WASHINGTON, DC",814435,0,2782165,,1,1,0
11009102,ADAMS MILL RD NW,1,1e7861c5f1bf6396d019b2efcec08322,3,32,1,2,BD,5,,1,,25,ADAMS MILL,RD,11009102-11009102_11067402-11009102_11043742,17,,1,1C,1C04,2800 - 2999 BLOCK OF ADAMS MILL ROAD NW,ADAMS MILL ROAD NW,2800,2999,2900,"2900 ADAMS MILL ROAD NW WASHINGTON, DC",808176,6,2782166,,1,1,0
11026032,CORREGIDOR ST NW,1,b134c7be806295621dc3694ceeb394b7,2,16,0,2,OB,7,,1,,20,CORREGIDOR,ST,11026032-11026032_11059602-11026032_11063182,19,,2,2F,2F05,1200 - 1299 BLOCK OF CORREGIDOR STREET NW,CORREGIDOR STREET NW,1200,1299,1250,"1250 CORREGIDOR STREET NW WASHINGTON, DC",812000,0,2782167,,1,1,0
11039522,GARFIELD ST NW,1,c08b891f10417090bc0a56b9a6582c9e,2,16,1,1,BD,7,,1,,20,GARFIELD,ST,11039522-11025152_11039522-11002702_11039522,19,,3,3C,3C01,2600 - 2699 BLOCK OF GARFIELD STREET NW,GARFIELD STREET NW,2600,2699,2650,"2650 GARFIELD STREET NW WASHINGTON, DC",806063,0,2782168,,1,1,0
11054082,LANIER PL NW,1,4940a2f181af0583f3ccb6e3e51a3bf3,2,16,1,1,BD,7,,1,,20,LANIER,PL,11054082-11009102_11054082-11020022_11054082,19,,1,1C,1C04,1798 - 1799 BLOCK OF LANIER PLACE NW,LANIER PLACE NW,1798,1799,1799,"1799 LANIER PLACE NW WASHINGTON, DC",816264,0,2782169,,1,1,0
11048402,INTERNATIONAL DR NW,1,cf4b6cd5053ce8e77158f9c2e0c853f4,2,20,1,1,BD,7,,8,,25,INTERNATIONAL,DR,11048402-11048382_11048402_58019412-11048382_11048402,19,,3,3F,3F05,3400 - 3502 BLOCK OF INTERNATIONAL DRIVE NW,INTERNATIONAL DRIVE NW,3400,3502,3451,"3451 INTERNATIONAL DRIVE NW WASHINGTON, DC",805890,0,2782170,,8,60,0
11004902,49TH ST NW,1,9e261d4133d0085b33d744de884745d0,2,16,1,1,BD,5,,1,,20,49TH,ST,11004902-11004902_11079042-11004902_11086122,17,,3,3D,3D02,3900 - 3999 BLOCK OF 49TH STREET NW,49TH STREET NW,3900,3999,3950,"3950 49TH STREET NW WASHINGTON, DC",800182,7,2782171,,1,1,0
11032002,EASTERN DR NW,1,6d1d5c4524c77f53f0f8668a344b645b,1,16,0,0,BD,7,,1,,20,EASTERN,DR,11032002-11031982_11032002-00001,19,,4,4A,4A01,8100 - 8199 BLOCK OF EASTERN DRIVE NW,EASTERN DRIVE NW,8100,8199,8150,"8150 EASTERN DRIVE NW WASHINGTON, DC",800372,0,2782172,,1,1,0
11037892,FOXHALL RD NW,1,9e35b41793af298a69cf10592d0fff00,2,24,1,1,BD,4,,1,,25,FOXHALL,RD,11037892-11037892_11039522-11037892_11044002,16,,3,3D,3D01,2900 - 2999 BLOCK OF FOXHALL ROAD NW,FOXHALL ROAD NW,2900,2999,2950,"2950 FOXHALL ROAD NW WASHINGTON, DC",814159,7,2782173,,1,1,0
11009882,ALLISON ST NW,1,d55cce24d870c55a70cd26984b490696,2,16,1,1,BD,7,,1,,20,ALLISON,ST,11009882-11001802_11009882-11009882_11016052,19,,4,4E,4E06,1800 - 1899 BLOCK OF ALLISON STREET NW,ALLISON STREET NW,1800,1899,1850,"1850 ALLISON STREET NW WASHINGTON, DC",806448,0,2782174,,1,1,0
11031982,EASTERN AVE NW,1,71c4c77dbf1210c15f5b9c4b244e25c5,2,28,1,1,BD,5,,1,,20,EASTERN,AVE,11031982-11031982_11032002-11016432_11031982,17,,4,4A,4A01,8129 - 8148 BLOCK OF EASTERN AVENUE NW,EASTERN AVENUE NW,8129,8148,8139,"8139 EASTERN AVENUE NW WASHINGTON, DC",807616,6,2782175,,1,1,0
11042442,H ST NW,1,1d706906af5bea4982e9332b92946482,2,16,1,1,BD,5,,1,,20,H,ST,11042442-11002202_11042442-11002302_11042442,17,,2,2A,2A09,2200 - 2299 BLOCK OF H STREET NW,H STREET NW,2200,2299,2250,"2250 H STREET NW WASHINGTON, DC",813133,7,2782176,,1,1,0
11065842,O ST NW,1,76cf2bd7a8053cecd077ec36f964fa72,2,16,1,1,BD,7,,1,,20,O,ST,11065842-11000902_11065842-11024702_11065842,19,,2,2G,2G02,900 - 926 BLOCK OF O STREET NW,O STREET NW,900,926,913,"913 O STREET NW WASHINGTON, DC",801820,0,2782177,,1,1,0
11048382,INTERNATIONAL PL NW,1,8ce484b468a6eb17ee0c649b35450048,2,16,1,1,BD,7,,8,,20,INTERNATIONAL,PL,11048382-11048382_11048402-11048382_11048402_58019412,19,,3,3F,3F05,3500 - 3599 BLOCK OF INTERNATIONAL PLACE NW,INTERNATIONAL PLACE NW,3500,3599,3550,"3550 INTERNATIONAL PLACE NW WASHINGTON, DC",803664,0,2782178,,8,60,0
11000902,9TH ST NW,1,f8307b83379b93cabe941796641ee852,4,42,3,1,BD,4,,1,,25,9TH,ST,11000902-11000902_11072862-11000902_11075462,16,,2,2G,2G02,1600 - 1619 BLOCK OF 9TH STREET NW,9TH STREET NW,1600,1619,1610,"1610 9TH STREET NW WASHINGTON, DC",800971,7,2782179,,1,1,0
11064872,NICHOLSON ST NW,1,16d405464f0a57797aadb338031901df,2,16,1,1,BD,7,,1,,20,NICHOLSON,ST,11064872-11000402_11064872-11000502_11064872,19,,4,4B,4B06,400 - 499 BLOCK OF NICHOLSON STREET NW,NICHOLSON STREET NW,400,499,450,"450 NICHOLSON STREET NW WASHINGTON, DC",814192,0,2782180,,1,1,0
11014272,BEACH DR NW,1,b9dbd59fb346169355e8f45b89cb3d52,2,20,1,1,BD,4,,2,,25,BEACH,DR,11014272-11014272_11092432-00001,16,,4,3/4G,3/4G01,0 - 0 BLOCK OF BEACH DRIVE NW,BEACH DRIVE NW,0,0,0,"0 BEACH DRIVE NW WASHINGTON, DC",813115,6,2782181,,2,66,0
11003102,31ST ST NW,1,6e3110f968273b55a87bbb322f305eaa,2,16,1,1,BD,7,,1,,20,31ST,ST,11003102-11003102_11094252-11003102_11039522,19,,3,3C,3C07,2801 - 2899 BLOCK OF 31ST STREET NW,31ST STREET NW,2801,2899,2850,"2850 31ST STREET NW WASHINGTON, DC",811893,0,2782182,,1,1,0
11001602,16TH ST NW,1,7573859934443d056cb0ad52534ccae3,4,40,2,2,BD,3,1,1,,30,16TH,ST,11001602-11001602_11061362-11001602_11037572,14,NHS Non-Interstate,4,4A,4A07,6000 - 6099 BLOCK OF 16TH STREET NW,16TH STREET NW,6000,6099,6050,"6050 16TH STREET NW WASHINGTON, DC",802888,6,2782183,,1,1,0
11064142,NEWCOMB PL NW,1,4b7a3c210a181ea840957681916c50b6,1,16,0,0,BD,7,,10,,20,NEWCOMB,PL,11064142-11040762A_11064142-11064142_11064142C,19,,3,3C,3C07,1 - 1 BLOCK OF NEWCOMB PLACE NW,NEWCOMB PLACE NW,1,1,1,"1 NEWCOMB PLACE NW WASHINGTON, DC",817145,0,2782184,,10,73,0
11004902,49TH ST NW,1,54f03a8feb44192d5bf49a3598f35a7b,2,16,1,1,BD,7,,1,,20,49TH,ST,11004902-11004902_11088462-11004902_11090152,19,,3,3D,3D05,2100 - 2199 BLOCK OF 49TH STREET NW,49TH STREET NW,2100,2199,2150,"2150 49TH STREET NW WASHINGTON, DC",802579,0,2782185,,1,1,0
11032632,ELDER ST NW,1,f1abd33e242c13060e661051731786be,0,0,0,0,??,7,,7,,,ELDER,ST,11032632-11032632_11040042-11001202_11032632,19,,4,4A,4A03,1100 - 1199 BLOCK OF ELDER STREET NW,ELDER STREET NW,1100,1199,1150,"1150 ELDER STREET NW WASHINGTON, DC",816940,0,2782186,,7,21,0
11000802,8TH ST NW,1,4fd563a5454be086bee95fcc76034b7a,2,16,1,1,BD,7,,1,,20,8TH,ST,11000802-11000802_11061362-11000802_11064872,19,,4,4B,4B05,5736 - 5799 BLOCK OF 8TH STREET NW,8TH STREET NW,5736,5799,5768,"5768 8TH STREET NW WASHINGTON, DC",810993,,2782187,,1,1,0
11057852,M ST NW,1,0f0bf3a0f313421cd8e2e45a40587280,5,55,0,5,OB,4,,1,,20,M,ST,11057852-11025152_11057852_11075462-11001802_11057852,16,,2,2B,2B05,1780 - 1799 BLOCK OF M STREET NW,M STREET NW,1780,1799,1790,"1790 M STREET NW WASHINGTON, DC",811816,6,2782188,,1,1,0
