OBJECTID,TRACT,BLKGRP,GEOID,GID,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,ENRGY_CON,STRM_WTR,UHI,LAND_OWN,WLDLF_CON,ASTHMA,CARDIO,MNTL_HLTH,OBESITY,INSURANCE,POP_UNDER,HOMEOWNR,OVERALL,LOW_UTC,POS_UTC,TRACT_1,TRACT_2,GIS_ID,GLOBALID,SHAPEAREA,SHAPELEN
402,007301,1,110010073011,214,48.56,4.29172411,136.58,12.05653099,7.06032454,-0.70448234,2440.04,1138.99,147.21,6.03,388.55,15.92,142.83,5.85,601.18,24.64,132.87,5.45,170.41,6.98,37.17,1.52,117.9,4.83,1301.05,53.32088846,2.05,0.08,147.21,12.92,374.93,32.92,582.24,51.12,207.32,18.2,13.3,1.17,409.53,35.96,394.2,34.61,2.04,0.18,1301.05,114.23,129.36,11.35743071,17.85,1.56256929,0,20.84647034,31.78559285,0.19120191,1.41576019,8.8,1.2,10.8,19.3,6.8,0.26963412,0,10.62124142,87.08,51.12,11001007301,11001007301,UTC_BlockGroupPly2010_2020_214,{5406C108-0C91-4D21-92A8-093A0E1F3695},0,0
403,007605,2,110010076052,295,28.98,48.94443506,30.51,51.52845803,2.75291336,0.16889039,59.21,59.21,29.55,49.9,8.02,13.55,7.15,12.08,21.62,36.52,4.31,7.27,4.51,7.61,2.1,3.54,3.56,6.02,0,0,0.02,0.03,29.55,49.9,7.99,13.5,14.62,24.7,6.63,11.2,0,0,15.04,25.4,15.02,25.37,0.02,0.03,0,0,30.61,51.69734842,-1.06,-1.79734842,16.72155761,11.19768509,30.56352454,0.63427161,11.69562151,12.4,6.6,15.1,38,11.6,0.54323995,13.8,12.1929785,50.1,24.7,11001007605,11001007605,UTC_BlockGroupPly2010_2020_295,{CF2A5DBC-C907-427A-A225-9EB7C9E2B6D8},0,0
404,007605,1,110010076051,294,4.4,13.68159204,4.01,12.46890547,5.78358209,6.99626866,32.16,32.16,6.23,19.38,7.99,24.84,6.23,19.38,17.94,55.78,5.2,16.16,0.25,0.77,0.97,3,5.29,16.46,0,0,0,0,6.23,19.38,7.98,24.8,9.2,28.62,1.23,3.82,0,0,16.73,52,16.73,52,0,0,0,0,6.26,19.46517413,-0.03,-0.08517413,17.81054607,3.81916404,31.13429246,1.3518129,0.3063116,12.4,6.6,15.1,38,11.6,0.21961933,13.8,11.66920033,80.62,28.62,11001007605,11001007605,UTC_BlockGroupPly2010_2020_294,{F06139E3-6EA7-463E-BD75-A724F2EC3727},0,0
405,007605,3,110010076053,296,4.76,22.93975904,5.17,24.91566265,8,6.02409639,20.75,20.75,5.58,26.89,1.86,8.95,4.71,22.71,13.31,64.16,3.19,15.37,1.59,7.66,0.79,3.81,3.03,14.6,0,0,0,0,5.58,26.89,1.71,8.26,4.07,19.61,2.36,11.35,0.14,0.66,11.1,53.5,10.96,52.84,0,0,0,0,6.42,30.93975904,-0.84,-4.04975904,4.67479944,11.35493885,31.18030994,0.04837444,0,12.4,6.6,15.1,38,11.6,0.51133273,13.8,11.51695365,73.11,19.61,11001007605,11001007605,UTC_BlockGroupPly2010_2020_296,{CAA6CE6A-3228-4922-A714-A562F7ADDDB4},0,0
406,007503,1,110010075031,198,14.02,20.36902513,13.63,19.80241174,3.5885515,4.1551649,68.83,68.83,14.16,20.58,6.53,9.49,15.92,23.12,47.88,69.57,10.56,15.34,9.18,13.34,4.06,5.9,8.16,11.86,0,0,0.25,0.36,14.16,20.58,5.42,7.88,18.68,27.14,13.26,19.26,1.08,1.57,35.99,52.28,34.65,50.35,0.25,0.36,0,0,16.49,23.95757664,-2.33,-3.37757664,3.07753097,19.2577511,31.85269381,2.39014842,0,13.1,6.3,16.9,37.8,13.6,0.54740061,15.7,12.40988644,79.42,27.14,11001007503,11001007503,UTC_BlockGroupPly2010_2020_198,{3B79D633-5EA2-4EEC-BC83-66BCF8A335F2},0,0
407,007504,1,110010075041,200,122.16,62.0605568,119.81,60.86669376,1.34441196,2.53827499,196.83,196.81,120.22,61.08,29.94,15.21,15.22,7.73,46.4,23.57,10.75,5.46,7.11,3.61,3.78,1.92,9.54,4.85,0.03,0.01418602,0.24,0.12,120.22,61.08,24.62,12.51,35.54,18.06,10.92,5.55,5.29,2.69,41.05,20.86,35.51,18.04,0.24,0.12,0.03,0.01,124.8,63.41141202,-4.58,-2.33141202,4.35429791,5.60377719,30.22679345,2.29347569,11.28002464,13.6,6.7,18.5,40.7,14.8,0.68012109,4.4,11.71998172,38.92,18.06,11001007504,11001007504,UTC_BlockGroupPly2010_2020_200,{9A019FF7-7825-4F16-A74B-84814CF5D771},0,0
408,007603,1,110010076031,287,15.42,29.55155232,18.82,36.0674588,6.74587965,0.22997317,52.18,52.18,15.92,30.51,13.79,26.43,8.86,16.98,22.47,43.06,5.49,10.51,1.9,3.63,2.99,5.73,3.24,6.2,0,0,0,0,15.92,30.51,13.74,26.33,18.65,35.75,4.91,9.42,0.02,0.05,17.61,33.75,17.58,33.7,0,0,0,0,18.94,36.29743197,-3.02,-5.78743197,3.39508607,9.41633462,30.6108423,0.8527495,7.57397907,11.9,6.5,13.3,34.8,10.5,0.45304233,13.1,11.68865871,69.49,35.75,11001007603,11001007603,UTC_BlockGroupPly2010_2020_287,{9359E732-831A-4ADC-BAD1-5C382CAD5C62},0,0
409,007503,2,110010075032,199,20.4,37.32162459,20.96,38.34613977,5.37089416,4.34637898,54.67,54.67,20.71,37.87,10.57,19.34,7.96,14.55,23.4,42.79,5.92,10.84,2.55,4.66,2.19,4.01,4.78,8.73,0,0,0,0,20.71,37.87,7.82,14.3,12.2,22.32,4.38,8.02,2.73,4.99,21.77,39.81,19.04,34.82,0,0,0,0,23.34,42.69251875,-2.63,-4.82251875,9.66386253,8.01567008,32.10184933,0.92088965,6.25613034,13.1,6.3,16.9,37.8,13.6,0.62576313,15.7,12.32792726,62.13,22.32,11001007503,11001007503,UTC_BlockGroupPly2010_2020_199,{B6EC79C8-2995-47A7-80E0-C981C7E250DC},0,0
410,007407,2,110010074072,227,21.3,31.86237846,21.56,32.2513089,2.28870606,1.89977562,66.85,66.85,19.52,29.21,8.91,13.33,12.72,19.03,38.41,57.46,10.22,15.29,4.34,6.5,3.32,4.97,7.8,11.67,0,0,0,0,19.52,29.21,8.88,13.29,16.57,24.79,7.69,11.5,0.01,0.01,30.75,46,30.75,46,0,0,0,0,22.83,34.15108452,-3.31,-4.94108452,8.71313239,11.50328064,32.18328782,1.46359428,6.60185544,12.7,5.6,15.8,37.5,12.5,0.51137441,6,12.07288068,70.79,24.79,11001007407,11001007407,UTC_BlockGroupPly2010_2020_227,{C3C17BE3-EFE5-4F88-B1D0-8A2FD8F21E2F},0,0
411,007502,1,110010075021,196,16.74,25.11627907,18,27.00675169,1.86046512,-0.0300075,66.66,66.66,18.25,27.38,13.95,20.94,12.23,18.35,34.45,51.69,5.23,7.85,6.34,9.51,4.39,6.59,6.26,9.39,0,0,0,0,18.25,27.38,13.86,20.79,24.6,36.9,10.74,16.11,0.09,0.13,23.81,35.72,23.72,35.59,0,0,0,0,17.98,26.97269727,0.27,0.40730273,21.09527843,16.11075389,30.44825423,8.45347158,5.96883598,13.4,7.8,17.8,40,14.1,0.62869746,11.3,13.40343549,72.62,36.9,11001007502,11001007502,UTC_BlockGroupPly2010_2020_196,{4F2CDCF9-4517-4ABB-B921-8202827F455C},0,0
412,007603,3,110010076033,289,47.19,49.48615772,52.62,55.18036913,6.29194631,0.5977349,95.36,95.36,47.48,49.79,22.74,23.85,9.31,9.77,25.13,26.35,9.45,9.91,0,0,1.06,1.12,5.29,5.55,0,0,0.01,0.01,47.48,49.79,22.73,23.84,23.81,24.96,1.08,1.13,0,0,24.07,25.24,24.06,25.23,0.01,0.01,0,0,53.19,55.77810403,-5.71,-5.98810403,9.8494166,1.12798839,30.21111002,0.1093979,13.79587082,11.9,6.5,13.3,34.8,10.5,0.65180723,13.1,11.58025443,50.21,24.96,11001007603,11001007603,UTC_BlockGroupPly2010_2020_289,{733BE9E9-3785-4204-BBF3-1B7070904B25},0,0
413,007603,2,110010076032,288,30.26,37.45976727,31.35,38.80911117,3.48365232,2.13430842,80.78,80.76,31.34,38.8,16.89,20.91,10.55,13.06,32.52,40.26,8.89,11.01,5.51,6.82,2.79,3.46,4.77,5.91,0.02,0.02569601,0.01,0.01,31.34,38.81,16.8,20.81,25.13,31.11,8.32,10.31,0.07,0.09,24.29,30.08,24.22,29.99,0.01,0.01,0.02,0.03,33.07,40.94848935,-1.73,-2.13848935,7.77701092,10.87674999,30.78709953,5.50396349,9.25981618,11.9,6.5,13.3,34.8,10.5,0.32689211,13.1,11.76019909,61.19,31.11,11001007603,11001007603,UTC_BlockGroupPly2010_2020_288,{07E464EF-2064-48DB-80F1-230423B9117A},0,0
414,007502,2,110010075022,197,26.25,30.70175439,29.87,34.93567251,3.92982456,-0.30409357,85.5,85.5,28.91,33.81,15.08,17.63,12.6,14.74,41.5,48.54,9.72,11.37,6.68,7.81,2.92,3.42,9.57,11.2,0,0,0.02,0.02,28.91,33.81,14.87,17.39,24.48,28.63,9.61,11.24,0.2,0.23,32.11,37.56,31.9,37.3,0.02,0.02,0,0,29.61,34.63157895,-0.7,-0.82157895,10.48072564,11.24247658,30.56474682,4.27476181,2.16808657,13.4,7.8,17.8,40,14.1,0.56264108,11.3,12.33665771,66.19,28.63,11001007502,11001007502,UTC_BlockGroupPly2010_2020_197,{DC7D7801-B667-4F92-B7D0-EF3C3E41D547},0,0
415,010400,2,110010104002,431,223.94,42.45388538,213.66,40.50503327,-3.6241791,-1.67532699,527.5,525.84,165.73,31.42,131.39,24.91,57.17,10.84,217.06,41.15,64.29,12.19,28.52,5.41,17.66,3.35,49.42,9.37,1.66,0.31479774,11.66,2.21,165.73,31.52,129.34,24.6,175.62,33.4,46.28,8.8,1.92,0.36,184.48,35.08,170.97,32.51,11.6,2.21,1.66,0.32,204.12,38.81789137,-38.39,-7.29789137,3.02632882,9.16842077,31.41363593,27.24721445,7.63433533,12.3,6.4,15.2,37.2,12.7,0.49329953,9.4,12.70313916,68.48,33.4,11001010400,11001010400,UTC_BlockGroupPly2010_2020_431,{6722CCE3-6DB8-40D6-97F3-B97637DAB19D},0,0
416,007401,2,110010074012,219,10.99,25.28180354,15.36,35.3347136,13.96365309,3.91074304,43.47,43.47,16.5,37.97,8.27,19.03,5.1,11.73,18.68,42.98,4.76,10.95,4.8,11.04,1.54,3.55,2.48,5.71,0,0,0.01,0.03,16.5,37.97,8.25,18.97,14.61,33.61,6.37,14.64,0,0.01,12.35,28.42,12.34,28.39,0.01,0.03,0,0,17.06,39.24545664,-0.56,-1.27545664,9.64391641,14.64476706,31.90617276,8.42492582,10.57444083,15.3,6.8,23.4,43.6,18.7,0.74249758,8.7,13.94209805,62.03,33.61,11001007401,11001007401,UTC_BlockGroupPly2010_2020_219,{7B2A807B-073C-426E-9371-1BB9F61366DD},0,0
417,007406,2,110010074062,225,24.7,51.23418378,25.45,52.78987762,7.09396391,5.53827007,48.2,48.2,25.13,52.14,6.64,13.77,4.55,9.44,16.4,34.02,5.3,10.99,2.65,5.5,1.71,3.55,2.18,4.53,0,0,0.04,0.07,25.13,52.14,6.56,13.61,10.94,22.7,4.38,9.09,0.06,0.12,12.13,25.16,12.03,24.97,0.04,0.07,0,0,28.12,58.34024896,-2.99,-6.20024896,9.08265748,9.09072656,31.11030056,8.40577781,19.89571445,14.1,4.5,19.2,38.9,14.7,0.77484787,2,12.80472138,47.86,22.7,11001007406,11001007406,UTC_BlockGroupPly2010_2020_225,{D3CBD656-6982-432B-AEC8-50E3CB5A51EF},0,0
418,007406,1,110010074061,224,14.08,32.63035921,7.74,17.93742758,-6.58169177,8.11123986,43.15,43.15,9.86,22.85,8.17,18.93,8.61,19.94,25.03,58.01,3.58,8.3,4.77,11.05,2.65,6.15,5.42,12.57,0,0,0.09,0.2,9.86,22.85,8.03,18.6,15.49,35.91,7.47,17.31,0.09,0.21,17.79,41.24,17.61,40.82,0.09,0.2,0,0,11.24,26.04866744,-1.38,-3.19866744,13.58079233,17.30768469,31.67763331,12.40455974,6.65647824,14.1,4.5,19.2,38.9,14.7,0.65590009,2,13.27707308,77.15,35.91,11001007406,11001007406,UTC_BlockGroupPly2010_2020_224,{2305155B-F582-4B45-8D01-7AC5A92339CD},0,0
419,007407,1,110010074071,226,47.6,56.63969538,46.9,55.80675869,-0.30937649,0.52356021,84.04,84.04,36.36,43.27,13.73,16.33,8.47,10.08,33.73,40.14,8.61,10.25,2.75,3.27,3.35,3.98,10.56,12.56,0,0,0.22,0.26,36.36,43.27,12.76,15.18,18.88,22.47,6.12,7.29,0.94,1.12,28.8,34.27,27.64,32.89,0.22,0.26,0,0,47.34,56.3303189,-10.98,-13.0603189,4.90613717,7.28756483,30.41812662,4.94995007,12.06622687,12.7,5.6,15.8,37.5,12.5,0.58451957,6,11.74113916,56.73,22.47,11001007407,11001007407,UTC_BlockGroupPly2010_2020_226,{6D01876A-A9EE-4E84-B6A7-DB0702D3966E},0,0
420,007603,4,110010076034,290,38.6,51.62498328,41.9,56.03851812,6.47318443,2.05964959,74.76,74.76,40.43,54.08,16.13,21.58,8.24,11.03,18.19,24.34,5.67,7.59,0.42,0.57,1.5,2,2.36,3.16,0,0,0,0,40.43,54.08,16.11,21.55,18.06,24.15,1.94,2.6,0,0,16.27,21.77,16.27,21.77,0,0,0,0,43.44,58.105939,-3.01,-4.025939,9.26916035,2.59773976,30.23342593,0,17.28200036,11.9,6.5,13.3,34.8,10.5,0.47721823,13.1,11.51174231,45.92,24.15,11001007603,11001007603,UTC_BlockGroupPly2010_2020_290,{E1DF8965-A186-4AA7-AE48-207A30FCBC30},0,0
421,007408,1,110010074081,228,34.49,36.50121706,37.04,39.19991534,3.89459202,1.19589375,94.49,94.49,36.28,38.4,15.84,16.76,11.97,12.66,42.35,44.82,11.02,11.66,7.4,7.83,4.38,4.64,7.6,8.04,0,0,0.02,0.02,36.28,38.4,15.22,16.11,27.01,28.59,11.8,12.48,0.6,0.63,31.19,33.01,30.58,32.36,0.02,0.02,0,0,38.17,40.39580908,-1.89,-1.99580908,11.80276295,12.48445879,30.38756497,4.24349617,11.46618854,13.8,6.2,20,41.8,16.8,0.73382126,6.3,13.00697429,61.6,28.59,11001007408,11001007408,UTC_BlockGroupPly2010_2020_228,{D8047E19-EC99-4786-B0C7-87D303D0912D},0,0
422,007404,1,110010074041,221,27.93,31.94555645,29.04,33.21514354,5.07411419,3.80452709,87.43,87.43,33.2,37.98,17.75,20.3,10.67,12.2,36.47,41.72,10.7,12.24,3.32,3.79,3.4,3.89,8.39,9.59,0,0,0,0,33.2,37.98,16.26,18.6,22.99,26.3,6.73,7.7,1.47,1.68,31.23,35.72,29.76,34.04,0,0,0,0,32.37,37.02390484,0.83,0.95609516,12.63281296,7.69637532,30.79835318,12.05393138,9.92748132,13.1,4,16.1,35.5,12.7,0.48440159,4.7,12.02450916,62.02,26.3,11001007404,11001007404,UTC_BlockGroupPly2010_2020_221,{05FA9321-8BA1-4B80-A066-0E2266CE43AC},0,0
423,007404,3,110010074043,223,18.48,37.86885246,19.99,40.96311475,4.09836066,1.00409836,48.81,48.81,18.35,37.59,9.62,19.71,5.46,11.18,20.72,42.46,5.25,10.75,3.17,6.49,2.14,4.38,4.71,9.66,0,0,0.12,0.25,18.35,37.59,6.99,14.33,12.3,25.2,5.31,10.88,2.62,5.37,18.16,37.21,15.42,31.59,0.12,0.25,0,0,20.48,41.95861504,-2.13,-4.36861504,7.3871243,10.87410054,31.18693484,11.68339947,13.4526795,13.1,4,16.1,35.5,12.7,0.24926686,4.7,11.91558998,62.41,25.2,11001007404,11001007404,UTC_BlockGroupPly2010_2020_223,{04E8ABD2-ED3F-4F35-BD7C-7766699FBBFA},0,0
424,007403,1,110010074031,220,24.93,30.93819806,29.11,36.12558948,7.65698685,2.46959543,80.58,80.58,30.63,38.02,16.4,20.35,10.09,12.52,33.48,41.56,9.72,12.06,5.71,7.09,2.24,2.78,5.72,7.1,0,0,0.06,0.08,30.63,38.02,16.23,20.14,24.21,30.05,7.98,9.91,0.14,0.18,25.73,31.94,25.53,31.68,0.06,0.08,0,0,31.1,38.59518491,-0.47,-0.57518491,12.25188954,9.90828599,30.46228051,4.54429663,2.87818129,13.4,5.4,18.3,39.6,13.8,0.53297683,8.3,12.05596384,61.98,30.05,11001007403,11001007403,UTC_BlockGroupPly2010_2020_220,{91CC1390-668C-4E6F-9339-9CABAE0CE5FA},0,0
425,007404,2,110010074042,222,13.23,21.03338633,12.6,20.0317965,2.30790246,3.30949228,62.9,62.9,16.62,26.42,21.31,33.88,6.5,10.34,24.97,39.7,9.41,14.96,0.81,1.29,2.1,3.35,6.15,9.77,0,0,0,0,16.62,26.42,21.29,33.85,24.22,38.51,2.93,4.66,0,0.01,22.06,35.07,22.06,35.07,0,0,0,0,14.67,23.3227345,1.95,3.0972655,7.02564562,4.65834949,31.39245042,5.05597258,11.60060811,13.1,4,16.1,35.5,12.7,0.22125703,4.7,11.86767339,73.58,38.51,11001007404,11001007404,UTC_BlockGroupPly2010_2020_222,{1DEBEEC7-46D2-413E-A712-A4EB24490929},0,0
426,007409,1,110010074091,229,7.85,37.70413064,7.78,37.36791547,4.24685446,4.58306964,20.82,20.82,7.6,36.5,3.42,16.43,3.69,17.72,9.79,47.03,2.43,11.68,0.49,2.37,0.76,3.64,2.42,11.61,0,0,0.01,0.04,7.6,36.5,3.42,16.42,4.67,22.45,1.26,6.03,0,0,8.55,41.05,8.54,41.01,0.01,0.04,0,0,8.73,41.93083573,-1.13,-5.43083573,16.52859266,6.02925652,30.56488248,0,3.88527585,13.7,5.2,18,38.1,14.2,0.31583333,4.4,11.49915349,63.5,22.45,11001007409,11001007409,UTC_BlockGroupPly2010_2020_229,{8D0865F8-D593-45F5-98E1-8A3A9F9171AC},0,0
427,007409,2,110010074092,194,6.3,16.17043121,7.13,18.30082136,5.30762883,3.17723869,38.96,38.96,9.42,24.18,10.12,25.97,6.55,16.81,19.42,49.85,4.09,10.5,2.18,5.58,2.3,5.91,4.31,11.05,0,0,0,0,9.42,24.18,10.06,25.83,14.55,37.34,4.48,11.51,0.05,0.13,14.99,38.48,14.94,38.36,0,0,0,0,8.37,21.4835729,1.05,2.6964271,27.18973488,11.5072714,30.51098994,0,1.23383806,13.7,5.2,18,38.1,14.2,0.57053618,4.4,12.59679534,75.82,37.34,11001007409,11001007409,UTC_BlockGroupPly2010_2020_194,{E375547F-8D2A-4A1D-8EDE-5BB009F81FEA},0,0
428,010400,1,110010104001,430,61.17,42.80016793,83.67,58.54324097,13.70696893,-2.03610411,142.92,142.86,63.79,44.63,18.04,12.62,12.57,8.8,59.2,41.43,21.53,15.06,2.77,1.94,3.37,2.36,18.97,13.27,0.05,0.0383844,1.83,1.28,63.79,44.65,17.99,12.59,24.14,16.9,6.15,4.31,0.03,0.02,54.93,38.45,53.07,37.15,1.83,1.28,0.05,0.04,80.76,56.53086938,-16.97,-11.88086938,3.42871322,4.4317646,31.48236913,0.85644557,6.4920248,12.3,6.4,15.2,37.2,12.7,0.654047,9.4,11.4521828,55.35,16.9,11001010400,11001010400,UTC_BlockGroupPly2010_2020_430,{A118FDDA-4746-4C2D-A343-F38C7310ABC7},0,0
429,007304,1,110010073041,215,130.24,53.37048724,130.51,53.23245095,1.61829972,1.756336,246.36,244.79,135.04,54.82,35.59,14.44,19.14,7.77,73.2,29.71,14.99,6.09,21.19,8.6,6.91,2.8,10.97,4.45,1.56,0.63492,0.97,0.39,135.04,55.17,33.98,13.88,62.14,25.38,28.15,11.5,1.53,0.62,47.62,19.45,45.12,18.43,0.97,0.4,1.56,0.64,134.86,55.09211978,0.18,0.07788022,5.88755334,12.75867038,30.41820203,9.01905521,10.52509582,13.2,6.5,16.2,36.9,13.4,0.75579399,12.1,12.37894599,44.83,25.38,11001007304,11001007304,UTC_BlockGroupPly2010_2020_215,{F28950FB-F9F8-4AC0-A840-5593751D67BF},0,0
430,007409,3,110010074093,195,12.18,31.63636364,13.93,36.18181818,4.85960725,0.3141527,38.51,38.42,13.31,34.57,8.63,22.41,5.55,14.42,16.47,42.76,2.55,6.63,3.5,9.08,2.2,5.71,2.66,6.91,0.09,0.23548435,0.01,0.02,13.31,34.65,8.55,22.24,14.25,37.09,5.7,14.84,0.08,0.2,10.86,28.26,10.77,28.03,0.01,0.02,0.09,0.24,14.04,36.54346694,-0.73,-1.89346694,18.06635454,16.77397129,29.9459315,13.57998324,11.14495619,13.7,5.2,18,38.1,14.2,0.7546729,4.4,13.32065579,65.35,37.09,11001007409,11001007409,UTC_BlockGroupPly2010_2020_195,{D66B9776-7571-4F0F-B63E-642E4A133E5F},0,0
431,007304,2,110010073042,216,6.55,25.15360983,7.32,28.11059908,4.26267281,1.30568356,26.05,26.05,7.14,27.4,5.3,20.36,4.11,15.77,13.6,52.23,4.36,16.76,0.51,1.97,0.91,3.49,3.71,14.25,0,0,0,0,7.14,27.4,5.29,20.31,6.73,25.82,1.44,5.51,0,0,12.18,46.78,12.18,46.77,0,0,0,0,7.66,29.4049904,-0.52,-2.0049904,12.74001933,5.51315346,32.21189615,1.20915305,0,13.2,6.5,16.2,36.9,13.4,0.40090498,12.1,11.90060616,72.6,25.82,11001007304,11001007304,UTC_BlockGroupPly2010_2020_216,{8DE6802C-6BC6-4903-9F00-311872F14679},0,0
432,007304,3,110010073043,217,7.23,19.75949713,9.32,25.47144028,5.84859251,0.13664936,36.59,36.59,8.25,22.55,8.08,22.09,6.93,18.93,20.26,55.36,5.23,14.28,1.86,5.08,1.54,4.22,4.7,12.86,0,0,0,0,8.25,22.55,8.05,21.99,11.46,31.32,3.41,9.32,0.03,0.07,16.88,46.13,16.86,46.06,0,0,0,0,9.37,25.60808964,-1.12,-3.05808964,14.07285171,9.32503719,31.69201843,7.79742685,0.61872582,13.2,6.5,16.2,36.9,13.4,0.5445705,12.1,12.51738956,77.45,31.32,11001007304,11001007304,UTC_BlockGroupPly2010_2020_217,{50CCA393-634E-4A6F-B92E-3B2E46B4A8FC},0,0
433,009804,1,110010098041,377,16.91,19.41446613,23.03,26.43783722,9.06836378,2.04499269,87.15,87.08,23.99,27.52,21.17,24.3,14.08,16.16,41.75,47.91,6.13,7.04,6.93,7.95,4.54,5.21,10.07,11.56,0.07,0.07769391,0.17,0.19,23.99,27.54,19.25,22.11,30.39,34.9,11.14,12.8,1.88,2.16,32.7,37.55,30.65,35.2,0.17,0.19,0.07,0.08,24.8,28.47955903,-0.81,-0.93955903,10.43028012,15.38774479,31.71094536,17.59583006,3.87352366,12.9,6,16.1,37.8,12.8,0.53972322,15.3,13.04585495,72.46,34.9,11001009804,11001009804,UTC_BlockGroupPly2010_2020_377,{F7420D73-4429-4AAE-A30D-6BD10419AB7B},0,0
434,009804,2,110010098042,378,7.72,18.8568637,12.83,31.33854421,12.18856864,-0.29311187,40.94,40.94,11.02,26.92,8.03,19.61,7.38,18.03,21.69,52.98,6.66,16.26,1.37,3.36,1.56,3.8,4.72,11.52,0,0,0.2,0.49,11.02,26.92,8,19.54,10.95,26.74,2.95,7.2,0.01,0.03,18.97,46.34,18.76,45.82,0.2,0.49,0,0,12.71,31.04543234,-1.69,-4.12543234,7.37247869,7.19502764,32.33767231,0.00100979,0,12.9,6,16.1,37.8,12.8,0.46172249,15.3,11.88230051,73.08,26.74,11001009804,11001009804,UTC_BlockGroupPly2010_2020_378,{9E762BB4-9DAA-4437-952F-EDB60835C91A},0,0
435,009803,1,110010098031,374,8.66,16.4077302,18.49,35.03220917,8.78643536,-9.83804361,52.78,52.78,12.42,23.54,10.97,20.79,8.65,16.39,29.33,55.56,5.21,9.87,3.38,6.41,3.75,7.1,8.33,15.79,0,0,0.06,0.12,12.42,23.54,10.89,20.64,18.01,34.11,7.11,13.48,0.07,0.12,22.35,42.35,22.23,42.11,0.06,0.12,0,0,13.3,25.19893899,-0.88,-1.65893899,8.18763385,13.47983733,32.01933371,16.26921553,0,13.1,6.4,16.9,39.7,13.3,0.34755556,10.1,12.59214455,76.46,34.11,11001009803,11001009803,UTC_BlockGroupPly2010_2020_374,{C528098E-CDF3-462A-A219-D07501D679F4},0,0
436,009807,1,110010098071,379,63.21,48.25927623,76.55,58.44403726,9.38427906,-0.80048197,130.98,130.98,66.03,50.41,21.84,16.68,9.19,7.01,43,32.83,19.88,15.18,1.8,1.37,2.21,1.68,9.92,7.58,0,0,0.11,0.08,66.03,50.41,21.78,16.63,25.81,19.71,4.04,3.08,0.04,0.03,39.14,29.88,38.99,29.77,0.11,0.08,0,0,75.49,57.6347534,-9.46,-7.2247534,3.9467317,3.08230854,30.85617523,0.5925699,7.59948212,11.9,6.5,14.1,36.9,11.3,0.2394636,16.8,10.92524631,49.59,19.71,11001009807,11001009807,UTC_BlockGroupPly2010_2020_379,{B32AB8EB-A3A4-43E3-9CFC-4A965B91A692},0,0
437,009700,1,110010097001,369,8.88,11.44182451,14.85,19.06290116,13.650709,6.02963235,79.22,78.56,22.41,28.29,15.85,20,12.09,15.26,39.97,50.46,11.64,14.69,3.96,4.99,3.71,4.68,8.58,10.83,0.66,0.83093162,0.33,0.42,22.41,28.52,15.73,20.03,23.41,29.8,7.68,9.77,0.1,0.13,32.74,41.68,32.31,41.12,0.33,0.42,0.66,0.84,19.66,25.02545825,2.75,3.49454175,9.99261203,11.3759923,31.04039288,10.05326196,3.32905686,13.4,7,17.3,39.6,14,0.65064235,7.8,12.63775022,71.48,29.8,11001009700,11001009700,UTC_BlockGroupPly2010_2020_369,{AC384252-3AC9-4989-80B4-60F024DD2028},0,0
438,009803,3,110010098033,376,10.27,23.39407745,18.7,42.59681093,15.86315655,-3.33957694,43.9,43.9,14.61,33.29,8.2,18.69,6.49,14.78,21.03,47.92,5.37,12.23,4.09,9.32,1.5,3.42,3.58,8.16,0,0,0.04,0.1,14.61,33.29,8.13,18.52,13.77,31.37,5.64,12.85,0.03,0.06,15.51,35.34,15.44,35.18,0.04,0.1,0,0,17.23,39.24829157,-2.62,-5.95829157,12.39341286,12.84553966,31.5825424,1.14519883,2.55394803,13.1,6.4,16.9,39.7,13.3,0.55957031,10.1,12.37588543,66.71,31.37,11001009803,11001009803,UTC_BlockGroupPly2010_2020_376,{BD657E19-2BCD-4009-8003-2B087F642348},0,0
